"state","general_lat","general_long","latitude","longitude","brightness","acq_date","acq_time","confidence","daynight","area"
"Northern Territory",-13,136,-12.5999,136.1515,345.4,"2004-09-02",133,92,"D",1334000
"Northern Territory",-15,133,-14.7645,133.4558,389.9,"2009-05-13",123,100,"D",1334000
"Northern Territory",-15,133,-14.7848,132.8134,349.4,"2015-11-17",104,93,"D",1334000
"Northern Territory",-15,133,-14.9527,132.7026,358.4,"2012-02-13",134,99,"D",1334000
"Northern Territory",-15,133,-14.5941,133.2515,353.5,"2012-07-29",140,97,"D",1334000
"Northern Territory",-15,133,-15.0413,133.4293,349.4,"2016-11-15",128,93,"D",1334000
"Northern Territory",-15,133,-14.7705,132.588,361.2,"2010-10-17",159,100,"D",1334000
"Northern Territory",-15,133,-15.2958,132.9939,348.2,"2008-11-21",153,93,"D",1334000
"Northern Territory",-15,133,-14.6245,132.5403,354.6,"2017-06-27",128,97,"D",1334000
"Northern Territory",-15,133,-14.6336,133.2768,348.4,"2012-04-17",134,94,"D",1334000
"Northern Territory",-15,133,-15.4547,132.9554,350.2,"2012-02-11",147,94,"D",1334000
"Northern Territory",-15,133,-15.0283,132.5978,370.7,"2012-02-15",122,100,"D",1334000
"Northern Territory",-15,133,-14.6445,132.6006,358.7,"2016-05-30",135,99,"D",1334000
"Northern Territory",-15,133,-14.7284,132.6353,345.6,"2010-03-11",135,92,"D",1334000
"Northern Territory",-15,133,-14.5106,132.6981,362.5,"2010-08-20",122,100,"D",1334000
"Northern Territory",-15,133,-14.8947,132.7089,357.4,"2017-11-11",122,98,"D",1334000
"Northern Territory",-15,133,-15.4661,133.3867,346,"2012-01-12",134,91,"D",1334000
"Northern Territory",-15,133,-14.7489,132.6364,344.6,"2015-06-23",212,92,"D",1334000
"Northern Territory",-15,133,-15.2034,133.4088,364,"2010-11-15",128,100,"D",1334000
"Northern Territory",-15,133,-15.2376,132.5247,352.4,"2012-12-31",122,95,"D",1334000
"Northern Territory",-15,133,-14.9262,133.0409,356.3,"2004-06-21",140,98,"D",1334000
"Northern Territory",-15,134,-15.1869,134.1912,353.9,"2014-01-08",141,96,"D",1334000
"Northern Territory",-15,134,-15.2815,133.9889,356.4,"2012-05-21",122,98,"D",1334000
"Northern Territory",-15,134,-14.985,134.209,359.7,"2016-04-27",52,99,"D",1334000
"Northern Territory",-15,134,-15.3788,133.6749,357.6,"2004-07-02",122,99,"D",1334000
"Northern Territory",-15,134,-14.7154,134.2531,351.2,"2007-05-21",51,96,"D",1334000
"Northern Territory",-15,134,-15.1397,134.1976,342.5,"2017-07-31",116,91,"D",1334000
"Northern Territory",-15,134,-15.472,134.3021,361.1,"2001-05-20",101,100,"D",1334000
"Northern Territory",-15,134,-15.4411,133.6036,349.1,"2009-03-10",123,94,"D",1334000
"Northern Territory",-15,134,-14.9253,134.1735,349.4,"2018-11-09",104,93,"D",1334000
"Northern Territory",-15,134,-14.9537,133.7477,342.2,"2005-05-29",103,91,"D",1334000
"Northern Territory",-15,134,-14.9815,134.17,345.2,"2007-05-24",122,92,"D",1334000
"Northern Territory",-15,134,-15.2772,134.4675,349.9,"2012-06-17",104,95,"D",1334000
"Northern Territory",-15,134,-15.2045,133.5463,365.6,"2010-08-22",110,100,"D",1334000
"Northern Territory",-15,134,-15.2132,134.1878,358.5,"2005-11-01",127,99,"D",1334000
"Northern Territory",-15,134,-15.2497,134.467,373.3,"2014-05-04",116,100,"D",1334000
"Northern Territory",-15,134,-15.3953,133.5808,349.7,"2004-04-17",58,95,"D",1334000
"Northern Territory",-15,134,-15.259,134.0772,360.3,"2005-06-12",115,100,"D",1334000
"Northern Territory",-15,134,-14.763,134.3883,352.1,"2011-11-09",134,95,"D",1334000
"Northern Territory",-15,134,-15.1463,134.3845,365,"2001-12-24",131,100,"D",1334000
"Northern Territory",-15,134,-14.7279,134.3206,345.9,"2010-09-07",110,92,"D",1334000
"Northern Territory",-15,134,-14.8449,134.1121,362.7,"2017-04-26",116,100,"D",1334000
"Northern Territory",-15,135,-15.3156,135.2897,342,"2019-06-07",52,92,"D",1334000
"Northern Territory",-15,135,-14.8209,135.2022,353,"2014-11-19",122,94,"D",1334000
"Northern Territory",-15,135,-15.234,135.3697,347.2,"2002-05-05",105,93,"D",1334000
"Northern Territory",-15,135,-14.8039,134.7816,352.1,"2004-07-17",39,96,"D",1334000
"Northern Territory",-15,135,-14.9807,135.1942,355,"2004-12-18",115,96,"D",1334000
"Northern Territory",-15,135,-14.924,134.5157,363.2,"2011-06-17",51,100,"D",1334000
"Northern Territory",-15,135,-14.7342,134.9403,351.7,"2010-11-17",116,95,"D",1334000
"Northern Territory",-15,135,-15.4542,134.9378,354.1,"2017-12-29",122,96,"D",1334000
"Northern Territory",-15,135,-15.3674,135.4237,364.6,"2010-11-19",104,100,"D",1334000
"Northern Territory",-15,135,-14.9883,135.2811,344.7,"2019-03-19",52,92,"D",1334000
"Northern Territory",-15,135,-15.4816,135.3191,349.7,"2007-12-09",128,93,"D",1334000
"Northern Territory",-15,135,-15.1985,135.4039,360.8,"2005-12-12",121,94,"D",1334000
"Northern Territory",-15,135,-14.6117,135.1116,346.1,"2004-08-26",127,92,"D",1334000
"Northern Territory",-15,135,-15.0557,135.423,376.4,"2019-03-22",122,100,"D",1334000
"Northern Territory",-15,135,-15.0634,134.5312,357.2,"2007-10-28",51,98,"D",1334000
"Northern Territory",-15,135,-15.4562,135.3754,356.8,"2007-05-22",134,98,"D",1334000
"Northern Territory",-15,135,-14.9087,135.2822,356.6,"2009-05-24",105,98,"D",1334000
"Northern Territory",-15,135,-14.9279,135.0945,403.8,"2004-12-11",109,100,"D",1334000
"Northern Territory",-15,135,-14.5091,134.8128,361.1,"2015-05-21",129,100,"D",1334000
"Northern Territory",-15,135,-15.1603,134.5774,343,"2017-05-28",116,91,"D",1334000
"Northern Territory",-15,135,-15.0975,135.3038,345.1,"2018-12-11",104,91,"D",1334000
"Northern Territory",-15,135,-15.3325,135.1268,353,"2012-08-21",146,96,"D",1334000
"Northern Territory",-15,135,-15.2562,134.7293,354.9,"2017-12-22",116,97,"D",1334000
"Northern Territory",-15,135,-14.8157,135.2969,386.5,"2009-12-30",128,94,"D",1334000
"Northern Territory",-15,135,-14.7957,134.7428,349.7,"2007-10-22",128,92,"D",1334000
"Northern Territory",-15,135,-14.8188,134.5562,348.7,"2018-04-27",129,94,"D",1334000
"Northern Territory",-15,135,-14.6534,135.3544,374.9,"2019-01-10",116,100,"D",1334000
"Northern Territory",-15,135,-14.6702,135.3495,357.2,"2019-01-08",128,98,"D",1334000
"Northern Territory",-15,135,-15.1318,135.106,344.7,"2016-05-23",129,92,"D",1334000
"Northern Territory",-15,135,-14.5989,135.3344,372.7,"2011-10-10",121,100,"D",1334000
"Northern Territory",-15,135,-14.8683,135.2312,357.8,"2018-10-11",135,93,"D",1334000
"Northern Territory",-15,135,-14.887,135.077,358.1,"2007-10-06",128,98,"D",1334000
"Northern Territory",-15,135,-14.5402,134.9049,373.6,"2002-04-08",123,100,"D",1334000
"Northern Territory",-15,135,-15.3193,135.2764,343.8,"2005-05-20",109,91,"D",1334000
"Northern Territory",-15,135,-14.7546,134.7745,343,"2015-04-28",122,91,"D",1334000
"Northern Territory",-19,134,-19.4739,134.47,349.8,"2017-04-03",111,94,"D",1334000
"Northern Territory",-19,134,-19.3033,134.1696,347.2,"2003-04-02",130,91,"D",1334000
"Northern Territory",-19,134,-18.6005,133.5874,368.3,"2003-02-06",124,100,"D",1334000
"Northern Territory",-19,134,-19.2765,134.1467,359.6,"2003-03-14",100,99,"D",1334000
"Northern Territory",-19,134,-19.3759,133.6608,353.3,"2015-04-02",47,96,"D",1334000
"Northern Territory",-19,134,-18.6345,134.2874,379.9,"2017-04-01",123,100,"D",1334000
"Northern Territory",-19,134,-18.6496,133.8551,373.3,"2007-02-10",117,100,"D",1334000
"Northern Territory",-18,137,-17.6332,137.4216,346,"2009-05-12",41,94,"D",1334000
"Northern Territory",-18,137,-18.1646,136.8136,357,"2015-02-23",123,98,"D",1334000
"Northern Territory",-18,137,-18.3116,137.4057,354.4,"2013-04-19",53,96,"D",1334000
"Northern Territory",-18,137,-17.5313,137.3353,344.6,"2005-05-15",52,92,"D",1334000
"Northern Territory",-18,137,-17.7109,137.2764,354.2,"2002-01-31",54,96,"D",1334000
"Northern Territory",-18,137,-18.3366,137.0086,355.3,"2012-05-27",46,98,"D",1334000
"Northern Territory",-19,135,-19.3223,134.771,343.3,"2011-04-17",123,92,"D",1334000
"Northern Territory",-19,135,-19.4537,134.5561,363.3,"2008-02-10",47,100,"D",1334000
"Northern Territory",-16,130,-15.729,129.5842,349.2,"2010-04-24",159,94,"D",1334000
"Northern Territory",-16,130,-15.8279,129.515,344.1,"2012-05-06",205,92,"D",1334000
"Northern Territory",-16,130,-15.9815,130.2288,345.1,"2010-04-25",104,92,"D",1334000
"Northern Territory",-16,130,-16.4264,129.7139,344.7,"2008-07-05",500,91,"D",1334000
"Northern Territory",-16,130,-16.0893,130.1733,342.9,"2003-05-15",111,91,"D",1334000
"Northern Territory",-16,130,-15.8759,129.5857,372,"2004-07-27",116,100,"D",1334000
"Northern Territory",-16,131,-15.5033,131.3692,367.5,"2019-08-04",128,100,"D",1334000
"Northern Territory",-16,131,-15.9303,131.2924,367.5,"2010-03-20",129,100,"D",1334000
"Northern Territory",-16,131,-16.3731,130.7011,354.3,"2008-04-19",104,97,"D",1334000
"Northern Territory",-16,131,-15.9261,131.2273,376.8,"2015-04-19",129,100,"D",1334000
"Northern Territory",-16,131,-16.0044,130.542,363,"2008-04-17",116,100,"D",1334000
"Northern Territory",-16,131,-15.6306,130.5161,341.5,"2006-06-30",211,91,"D",1334000
"Northern Territory",-16,131,-15.8233,130.7751,350.7,"2017-05-01",135,95,"D",1334000
"Northern Territory",-16,131,-16.4294,130.7921,360.8,"2017-10-21",105,100,"D",1334000
"Northern Territory",-16,131,-15.7174,131.2121,349.8,"2001-05-09",120,95,"D",1334000
"Northern Territory",-16,131,-16.407,130.725,350.2,"2004-11-30",127,92,"D",1334000
"Northern Territory",-16,132,-16.1857,132.1263,364.2,"2016-04-14",123,100,"D",1334000
"Northern Territory",-16,132,-15.8182,132.0899,385.6,"2010-05-02",110,100,"D",1334000
"Northern Territory",-16,132,-15.7772,132.2975,357,"2012-02-06",128,98,"D",1334000
"Northern Territory",-16,132,-15.6718,132.2689,403.6,"2012-02-08",116,100,"D",1334000
"Northern Territory",-16,132,-15.6711,132.0862,345.9,"2015-07-02",206,93,"D",1334000
"Northern Territory",-16,132,-15.7869,131.9536,351.6,"2017-05-12",116,96,"D",1334000
"Northern Territory",-16,132,-15.6954,132.2545,349.6,"2012-02-09",159,94,"D",1334000
"Northern Territory",-16,132,-15.6671,132.4304,350.5,"2010-12-01",128,94,"D",1334000
"Northern Territory",-16,132,-16.3857,131.8621,351.3,"2006-12-15",122,94,"D",1334000
"Northern Territory",-16,132,-16.1729,132.3603,351,"2009-11-30",117,94,"D",1334000
"Northern Territory",-16,132,-15.7363,132.4844,349.2,"2005-01-24",134,93,"D",1334000
"Northern Territory",-16,132,-16.3378,132.4497,358.5,"2017-04-10",116,99,"D",1334000
"Northern Territory",-16,132,-15.9988,132.1624,349.5,"2016-12-11",206,94,"D",1334000
"Northern Territory",-16,132,-16.0663,132.0987,375.9,"2007-02-26",117,100,"D",1334000
"Northern Territory",-16,132,-15.6151,132.0029,342,"2008-05-12",110,91,"D",1334000
"Northern Territory",-16,132,-16.211,131.536,345.3,"2001-04-16",115,93,"D",1334000
"Northern Territory",-18,130,-17.7688,129.8023,358.4,"2016-01-05",148,98,"D",1334000
"Northern Territory",-18,130,-18.343,130.4771,351.9,"2009-08-17",123,95,"D",1334000
"Northern Territory",-18,130,-17.8136,130.499,395.7,"2018-12-14",135,100,"D",1334000
"Northern Territory",-18,130,-17.5421,130.4147,352.5,"2015-12-31",130,95,"D",1334000
"Northern Territory",-18,130,-17.9253,129.8157,345.4,"2001-11-26",109,92,"D",1334000
"Northern Territory",-18,130,-18.1353,129.7483,351.8,"2006-05-20",218,96,"D",1334000
"Northern Territory",-18,131,-18.3757,130.5244,365.4,"2015-04-04",213,100,"D",1334000
"Northern Territory",-18,131,-18.4484,130.89,345.6,"2002-01-29",107,91,"D",1334000
"Northern Territory",-18,131,-18.266,130.5842,347.9,"2006-07-14",510,94,"D",1334000
"Northern Territory",-18,131,-18.3343,131.0624,376.2,"2016-01-09",124,94,"D",1334000
"Northern Territory",-18,131,-18.0378,131.1496,376.6,"2002-02-14",106,100,"D",1334000
"Northern Territory",-18,131,-18.4859,131.1656,403.1,"2002-02-03",125,100,"D",1334000
"Northern Territory",-18,131,-18.3526,131.4484,356.2,"2007-05-12",59,98,"D",1334000
"Northern Territory",-18,131,-18.381,130.8215,358.6,"2008-03-01",200,99,"D",1334000
"Northern Territory",-18,132,-17.5368,132.1591,353.9,"2012-01-17",153,96,"D",1334000
"Northern Territory",-18,132,-17.6927,132.282,346.4,"2012-01-18",58,91,"D",1334000
"Northern Territory",-18,132,-17.8631,131.7925,349.2,"2013-03-07",111,93,"D",1334000
"Northern Territory",-18,132,-18.0563,132.1345,360.6,"2003-04-13",111,100,"D",1334000
"Northern Territory",-18,133,-18.0433,132.9603,367.4,"2014-01-09",47,100,"D",1334000
"Northern Territory",-18,133,-18.1648,133.1229,380.4,"2012-02-22",129,100,"D",1334000
"Northern Territory",-18,133,-17.8088,133.1605,348,"2013-12-15",52,91,"D",1334000
"Northern Territory",-18,133,-17.6387,132.7366,360.8,"2010-11-05",52,100,"D",1334000
"Northern Territory",-18,133,-17.6913,133.0813,347.4,"2015-11-12",47,91,"D",1334000
"Northern Territory",-18,133,-17.6029,133.0094,350.9,"2010-11-03",104,95,"D",1334000
"Northern Territory",-18,133,-18.0622,133.2965,343.9,"2010-04-16",111,91,"D",1334000
"Northern Territory",-18,133,-17.5627,133.2841,357.2,"2007-04-20",135,98,"D",1334000
"Northern Territory",-18,133,-18.1447,133.3522,361.8,"2015-03-17",47,100,"D",1334000
"Northern Territory",-18,133,-18.2364,133.3918,350.2,"2004-03-21",117,94,"D",1334000
"Northern Territory",-18,133,-17.6556,133.2054,360.2,"2006-12-08",116,100,"D",1334000
"Northern Territory",-18,134,-17.8684,133.914,348.4,"2003-01-04",41,93,"D",1334000
"Northern Territory",-18,134,-17.6935,134.358,353.7,"2017-04-05",58,97,"D",1334000
"Northern Territory",-18,134,-18.3784,133.9801,341.1,"2012-05-04",40,91,"D",1334000
"Northern Territory",-18,134,-17.6705,133.6588,344.5,"2011-04-19",110,92,"D",1334000
"Northern Territory",-18,134,-17.9284,133.8658,345.9,"2004-01-21",53,92,"D",1334000
"Northern Territory",-18,134,-17.9559,133.6384,371.8,"2007-03-12",129,100,"D",1334000
"Northern Territory",-18,134,-18.4678,133.9861,353.3,"2005-01-19",116,95,"D",1334000
"Northern Territory",-18,134,-18.3229,133.567,361.6,"2008-01-28",117,100,"D",1334000
"Northern Territory",-18,134,-17.6498,133.5979,350.2,"2017-12-27",135,92,"D",1334000
"Northern Territory",-18,134,-17.8395,133.95,395.7,"2007-04-17",105,100,"D",1334000
"Northern Territory",-18,134,-17.6301,134.0016,366.8,"2010-03-24",105,100,"D",1334000
"Northern Territory",-18,134,-18.4311,133.7402,396.8,"2017-10-28",111,100,"D",1334000
"Northern Territory",-18,134,-18.1381,133.5776,400,"2013-02-26",117,100,"D",1334000
"Northern Territory",-18,134,-17.7535,134.4686,344.4,"2010-05-13",52,92,"D",1334000
"Northern Territory",-18,134,-17.8015,134.3546,355.5,"2012-12-29",135,97,"D",1334000
"Northern Territory",-18,134,-18.0344,133.6847,383.4,"2004-04-20",129,100,"D",1334000
"Northern Territory",-18,134,-17.8349,133.6447,350.9,"2013-02-27",447,94,"D",1334000
"Northern Territory",-18,134,-17.7884,134.1553,346.1,"2016-02-16",47,92,"D",1334000
"Northern Territory",-18,134,-17.9914,133.8207,391.2,"2015-03-20",117,100,"D",1334000
"Northern Territory",-18,134,-18.2817,133.8503,385.6,"2010-10-21",135,100,"D",1334000
"Northern Territory",-18,134,-17.6039,133.9713,370.6,"2007-04-13",129,100,"D",1334000
"Northern Territory",-18,134,-18.304,133.5362,369.8,"2012-04-05",110,100,"D",1334000
"Northern Territory",-18,134,-18.0009,133.795,379.7,"2015-03-18",129,100,"D",1334000
"Northern Territory",-18,134,-18.1193,133.6597,346.5,"2016-03-29",123,91,"D",1334000
"Northern Territory",-18,134,-18.2104,133.8721,354.3,"2010-01-17",117,96,"D",1334000
"Northern Territory",-18,134,-17.6968,134.4308,376.1,"2004-04-03",46,100,"D",1334000
"Northern Territory",-18,134,-18.256,133.6678,346.9,"2003-03-26",124,92,"D",1334000
"Northern Territory",-18,134,-17.921,133.7532,409.2,"2010-10-18",104,100,"D",1334000
"Northern Territory",-18,134,-17.7287,133.9758,362.2,"2016-02-17",129,100,"D",1334000
"Northern Territory",-18,134,-17.7167,134.3806,366.8,"2012-05-30",116,100,"D",1334000
"Northern Territory",-18,134,-17.9725,133.7469,401.2,"2010-03-22",117,100,"D",1334000
"Northern Territory",-18,135,-17.7238,134.7094,345.2,"2010-12-24",135,92,"D",1334000
"Northern Territory",-18,135,-17.6593,134.512,354.8,"2004-04-04",129,97,"D",1334000
"Northern Territory",-18,135,-17.7487,134.6405,352.1,"2008-01-26",129,94,"D",1334000
"Northern Territory",-18,135,-18.2985,134.8524,366.4,"2019-12-30",104,100,"D",1334000
"Northern Territory",-18,135,-18.1994,135.3739,349.7,"2017-03-29",52,94,"D",1334000
"Northern Territory",-18,135,-17.7739,134.5022,358.9,"2001-04-11",56,99,"D",1334000
"Northern Territory",-18,136,-18.0275,136.4901,358.9,"2018-12-22",46,99,"D",1334000
"Northern Territory",-18,136,-17.8006,136.3325,357.2,"2018-02-22",129,98,"D",1334000
"Northern Territory",-18,136,-17.869,136.4043,353.4,"2018-02-23",459,96,"D",1334000
"Northern Territory",-18,136,-17.8459,136.4847,372,"2018-02-24",117,100,"D",1334000
"Northern Territory",-18,137,-17.8677,137.2236,364.9,"2001-12-30",55,94,"D",1334000
"Northern Territory",-18,137,-18.4782,137.2923,361.6,"2013-04-15",117,100,"D",1334000
"Northern Territory",-18,137,-18.2795,137.4891,345.1,"2013-04-14",34,92,"D",1334000
"Northern Territory",-18,137,-17.5606,137.4639,359.8,"2009-11-22",28,99,"D",1334000
"Northern Territory",-18,137,-18.3917,137.4924,344.4,"2018-04-21",29,92,"D",1334000
"Northern Territory",-18,137,-17.8902,136.8974,360.3,"2011-02-23",104,100,"D",1334000
"Northern Territory",-18,137,-18.1733,136.6908,346.2,"2015-02-18",105,92,"D",1334000
"Northern Territory",-18,137,-18.3456,137.379,375,"2013-04-22",123,100,"D",1334000
"Northern Territory",-18,137,-18.4505,137.3553,345.8,"2018-04-26",47,92,"D",1334000
"Northern Territory",-18,137,-17.6124,137.2325,346.8,"2012-06-30",34,94,"D",1334000
"Northern Territory",-18,137,-18.153,137.2952,396.2,"2015-05-02",59,100,"D",1334000
"Northern Territory",-20,137,-20.4915,137.2418,355,"2011-05-09",47,98,"D",1334000
"Northern Territory",-15,131,-14.5187,130.8256,347.4,"2009-05-04",129,93,"D",1334000
"Northern Territory",-15,131,-14.5011,130.5043,352.6,"2019-07-03",128,96,"D",1334000
"Northern Territory",-15,132,-14.6224,132.068,348.8,"2003-08-25",210,94,"D",1334000
"Northern Territory",-15,132,-14.8702,132.1088,343.6,"2009-04-29",111,92,"D",1334000
"Northern Territory",-15,132,-14.6236,131.5248,342.5,"2003-05-14",205,91,"D",1334000
"Northern Territory",-18,137,-17.5648,136.7703,350.6,"2019-01-12",105,93,"D",1334000
"Northern Territory",-23,130,-22.7004,130.434,343.1,"2011-04-01",124,91,"D",1334000
"Northern Territory",-23,131,-22.6024,130.9468,349.9,"2005-01-30",59,94,"D",1334000
"Northern Territory",-23,131,-22.7288,131.0697,354.3,"2004-01-17",119,95,"D",1334000
"Northern Territory",-23,131,-23.3533,130.985,344.8,"2012-05-07",112,92,"D",1334000
"Northern Territory",-23,131,-23.2009,130.5413,366.8,"2001-02-27",118,100,"D",1334000
"Northern Territory",-23,131,-23.4865,131.015,374.4,"2011-01-18",130,100,"D",1334000
"Northern Territory",-12,133,-11.7197,132.7757,352.8,"2009-06-26",146,96,"D",1334000
"Northern Territory",-23,131,-22.7311,131.1203,353.8,"2004-01-19",107,95,"D",1334000
"Northern Territory",-23,132,-23.0226,131.5596,350,"2000-12-07",131,93,"D",1334000
"Northern Territory",-23,132,-22.8911,132.0385,357.5,"2002-03-06",43,98,"D",1334000
"Northern Territory",-23,132,-23.2203,131.5788,348.5,"2001-02-11",118,92,"D",1334000
"Northern Territory",-23,132,-22.5759,131.8217,351.1,"2012-04-03",124,94,"D",1334000
"Northern Territory",-23,133,-22.5899,132.8126,354.3,"2010-01-15",130,96,"D",1334000
"Northern Territory",-23,133,-23.324,132.6696,359.4,"2018-03-05",112,99,"D",1334000
"Northern Territory",-23,135,-23.0222,134.62,373.3,"2004-02-27",113,100,"D",1334000
